reference	text
Genesis 31:17	Then Yaakov rose up, and set his sons and his wives on the camels,
Genesis 31:18	and he took away all his livestock, and all his possessions which he had gathered, including the livestock which he had gained in Paddan Aram, to go to Yitzhak his father, to the land of Kena'an.
Genesis 31:19	Now Lavan had gone to shear his sheep; and Rakhel stole the teraphim that were her father’s.
Genesis 31:20	Yaakov deceived Lavan the Syrian, in that he didn’t tell him that he was running away.
Genesis 31:21	So he fled with all that he had. He rose up, passed over the River, and set his face toward the mountain of Gilead.
Genesis 31:22	Lavan was told on the third day that Yaakov had fled.
Genesis 31:23	He took his relatives with him, and pursued him seven days’ journey. He overtook him in the mountain of Gilead.
Genesis 31:24	Elohim came to Lavan the Syrian in a dream of the night, and said to him, “Be careful that you don’t speak to Yaakov either good or bad.”
Genesis 31:25	Lavan caught up with Yaakov. Now Yaakov had pitched his tent in the mountain, and Lavan with his relatives encamped in the mountain of Gilead.
Genesis 31:26	Lavan said to Yaakov, “What have you done, that you have deceived me, and carried away my daughters like captives of the sword?
Genesis 31:27	Why did you flee secretly, and deceive me, and didn’t tell me, that I might have sent you away with mirth and with songs, with tambourine and with harp;
Genesis 31:28	and didn’t allow me to kiss my sons and my daughters? Now you have done foolishly.
Genesis 31:29	It is in the power of my hand to hurt you, but the God of your father spoke to me last night, saying, ‘Be careful that you don’t speak to Yaakov either good or bad.’
Genesis 31:30	Now, you want to be gone, because you greatly longed for your father’s house, but why have you stolen my gods?”
Genesis 31:31	Yaakov answered Lavan, “Because I was afraid, for I said, ‘Lest you should take your daughters from me by force.’
Genesis 31:32	Anyone you find your gods with shall not live. Before our relatives, discern what is yours with me, and take it.” For Yaakov didn’t know that Rakhel had stolen them.
Genesis 31:33	Lavan went into Yaakov’s tent, into Leah’s tent, and into the tent of the two female servants; but he didn’t find them. He went out of Leah’s tent, and entered into Rakhel’s tent.
Genesis 31:34	Now Rakhel had taken the teraphim, put them in the camel’s saddle, and sat on them. Lavan felt around all the tent, but didn’t find them.
Genesis 31:35	She said to her father, “Don’t let my lord be angry that I can’t rise up before you; for I’m having my period.” He searched, but didn’t find the teraphim.
Genesis 31:36	Yaakov was angry, and argued with Lavan. Yaakov answered Lavan, “What is my trespass? What is my sin, that you have hotly pursued me?
Genesis 31:37	Now that you have felt around in all my stuff, what have you found of all your household stuff? Set it here before my relatives and your relatives, that they may judge between us two.
Genesis 31:38	“These twenty years I have been with you. Your ewes and your female goats have not cast their young, and I haven’t eaten the rams of your flocks.
Genesis 31:39	That which was torn of animals, I didn’t bring to you. I bore its loss. Of my hand you required it, whether stolen by day or stolen by night.
Genesis 31:40	This was my situation: in the day the drought consumed me, and the frost by night; and my sleep fled from my eyes.
Genesis 31:41	These twenty years I have been in your house. I served you fourteen years for your two daughters, and six years for your flock, and you have changed my wages ten times.
Genesis 31:42	Unless the God of my father, the God of Avraham, and the fear of Yitzhak, had been with me, surely now you would have sent me away empty. Elohim has seen my affliction and the labor of my hands, and rebuked you last night.”
Genesis 31:43	Lavan answered Yaakov, “The daughters are my daughters, the children are my children, the flocks are my flocks, and all that you see is mine! What can I do today to these my daughters, or to their children whom they have borne?
Genesis 31:44	Now come, let’s make a covenant, you and I. Let it be for a witness between me and you.”
Genesis 31:45	Yaakov took a stone, and set it up for a pillar.
Genesis 31:46	Yaakov said to his relatives, “Gather stones.” They took stones, and made a heap. They ate there by the heap.
Genesis 31:47	Lavan called it Jegar Sahadutha, but Yaakov called it Galeed.
Genesis 31:48	Lavan said, “This heap is witness between me and you today.” Therefore it was called Galeed,
Genesis 31:49	and Mizpah, for he said, “YHWH watch between me and you, when we are absent one from another.
Genesis 31:50	If you afflict my daughters, or if you take wives in addition to my daughters, no one is with us; look, Elohim is witness between me and you.”
Genesis 31:51	Lavan said to Yaakov, “See this heap, and see the pillar, which I have set between me and you.
Genesis 31:52	May this heap be a witness, and the pillar be a witness, that I will not pass over this heap to you, and that you will not pass over this heap and this pillar to me, for harm.
Genesis 31:53	The God of Avraham, and the God of Nahor, the God of their father, judge between us.” Then Yaakov swore by the fear of his father, Yitzhak.
Genesis 31:54	Yaakov offered a sacrifice in the mountain, and called his relatives to eat bread. They ate bread, and stayed all night in the mountain.
Genesis 31:55	Early in the morning, Lavan rose up, and kissed his sons and his daughters, and blessed them. Lavan departed and returned to his place.
Genesis 32:1	Yaakov went on his way, and the messengers of Elohim met him.
Genesis 32:2	When he saw them, Yaakov said, “This is Elohim’s army.” He called the name of that place Mahanaim.
Genesis 32:3	Yaakov sent messengers in front of him to Esav, his brother, to the land of Seir, the field of Edom.
Genesis 32:4	He commanded them, saying, “This is what you shall tell my lord, Esav: ‘This is what your servant, Yaakov, says. I have lived as a foreigner with Lavan, and stayed until now.
Genesis 32:5	I have cattle, donkeys, flocks, male servants, and female servants. I have sent to tell my lord, that I may find favor in your sight.’ ”
Genesis 32:6	The messengers returned to Yaakov, saying, “We came to your brother Esav. He is coming to meet you, and four hundred people are with him.”
Genesis 32:7	Then Yaakov was greatly afraid and was distressed. He divided the people who were with him, along with the flocks, the herds, and the camels, into two companies.
Genesis 32:8	He said, “If Esav comes to the one company, and strikes it, then the company which is left will escape.”
Genesis 32:9	Yaakov said, “God of my father Avraham, and God of my father Yitzhak, YHWH, who said to me, ‘Return to your country, and to your relatives, and I will do you good,’
Genesis 32:10	I am not worthy of the least of all the loving kindnesses, and of all the truth, which you have shown to your servant; for with just my staff I crossed over this Yarden; and now I have become two companies.
Genesis 32:11	Please deliver me from the hand of my brother, from the hand of Esav; for I fear him, lest he come and strike me and the mothers with the children.
Genesis 32:12	You said, ‘I will surely do you good, and make your offspring as the sand of the sea, which can’t be counted because there are so many.’ ”
Genesis 32:13	He stayed there that night, and took from that which he had with him a present for Esav, his brother:
Genesis 32:14	two hundred female goats and twenty male goats, two hundred ewes and twenty rams,
Genesis 32:15	thirty milk camels and their colts, forty cows, ten bulls, twenty female donkeys and ten foals.
Genesis 32:16	He delivered them into the hands of his servants, every herd by itself, and said to his servants, “Pass over before me, and put a space between herd and herd.”
Genesis 32:17	He commanded the foremost, saying, “When Esav, my brother, meets you, and asks you, saying, ‘Whose are you? Where are you going? Whose are these before you?’
Genesis 32:18	Then you shall say, ‘They are your servant, Yaakov’s. It is a present sent to my lord, Esav. Look, he also is behind us.’ ”
Genesis 32:19	He commanded also the second, and the third, and all that followed the herds, saying, “This is how you shall speak to Esav, when you find him.
