reference	text
Psalms 81:15	The haters of YHWH would cringe before him, and their punishment would last forever.
Psalms 81:16	"But he would have also fed them with the finest of the wheat. I will satisfy you with honey out of the rock."""
Psalms 82:1	Elohim presides in the great assembly. Elohim judges among the gods.
Psalms 82:2	"""How long will you judge unjustly, and show partiality to the wicked?"" Selah."
Psalms 82:3	"""Defend the weak, the poor, and the fatherless. Maintain the rights of the poor and oppressed."
Psalms 82:4	"Rescue the weak and needy. Deliver them out of the hand of the wicked."""
Psalms 82:5	They don't know, neither do they understand. They walk back and forth in darkness. All the foundations of the earth are shaken.
Psalms 82:6	"I said, ""You are gods, all of you are sons of the Most High."
Psalms 82:7	"Nevertheless you shall die like men, and fall like one of the rulers."""
Psalms 82:8	Arise, Elohim, judge the earth, for you inherit all of the nations.
Psalms 83:1	Elohim, don't keep silent. Don't keep silent, and don't be still, Elohim.
Psalms 83:2	For, behold, your enemies are stirred up. Those who hate you have lifted up their heads.
Psalms 83:3	They conspire with cunning against your people. They plot against your cherished ones.
Psalms 83:4	"""Come,"" they say, ""and let's destroy them as a nation, that the name of Israel may be remembered no more."""
Psalms 83:5	For they have conspired together with one mind. They form an alliance against you.
Psalms 83:6	The tents of Edom and the Ishmaelites; Moab, and the Hagrites;
Psalms 83:7	Gebal, Ammon, and Amalek; Philistia with the inhabitants of Tzor;
Psalms 83:8	Ashur also is joined with them. They have helped the children of Lot. Selah.
Psalms 83:9	Do to them as you did to Midian, as to Sisera, as to Jabin, at the river Kishon;
Psalms 83:10	who perished at Endor, who became as dung for the earth.
Psalms 83:11	Make their nobles like Oreb and Zeeb; yes, all their princes like Zebah and Zalmunna;
Psalms 83:12	"who said, ""Let us take possession of Elohim's pasturelands."""
Psalms 83:13	my God, make them like tumbleweed; like chaff before the wind.
Psalms 83:14	As the fire that burns the forest, as the flame that sets the mountains on fire,
Psalms 83:15	so pursue them with your tempest, and terrify them with your storm.
Psalms 83:16	Fill their faces with confusion, that they may seek your name, YHWH.
Psalms 83:17	Let them be disappointed and dismayed forever. Yes, let them be confounded and perish;
Psalms 83:18	that they may know that you alone, whose name is YHWH, are the Most High over all the earth.
Psalms 84:1	How lovely are your dwellings, YHWH of Armies!
Psalms 84:2	My soul longs, and even faints for the courts of YHWH. My heart and my flesh cry out for the living Elohim.
Psalms 84:3	Yes, the sparrow has found a home, and the swallow a nest for herself, where she may have her young, near your altars, YHWH of Armies, my King, and my God.
Psalms 84:4	Blessed are those who dwell in your house. They are always praising you. Selah.
Psalms 84:5	Blessed are those whose strength is in you; who have set their hearts on a pilgrimage.
Psalms 84:6	Passing through the valley of Weeping, they make it a place of springs. Yes, the autumn rain covers it with blessings.
Psalms 84:7	They go from strength to strength. Everyone of them appears before Elohim in Tzion.
Psalms 84:8	YHWH, God of Armies, hear my prayer. Listen, God of Ya'akov. Selah.
Psalms 84:9	Behold, Elohim our shield, look at the face of your anointed.
Psalms 84:10	For a day in your courts is better than a thousand. I would rather be a doorkeeper in the house of my God, than to dwell in the tents of wickedness.
Psalms 84:11	For YHWH Elohim is a sun and a shield. YHWH will give grace and glory. YHWH withholds no good thing from those who walk blamelessly.
Psalms 84:12	YHWH of Armies, blessed is the one who trusts in you.
Psalms 85:1	YHWH, you have been favorable to your land. You have restored the fortunes of Ya'akov.
Psalms 85:2	You have forgiven the iniquity of your people. You have covered all their sin. Selah.
Psalms 85:3	You have taken away all your wrath. You have turned from the fierceness of your anger.
Psalms 85:4	Turn us, God of our salvation, and cause your indignation toward us to cease.
Psalms 85:5	Will you be angry with us forever? Will you draw out your anger to all generations?
Psalms 85:6	Won't you revive us again, that your people may rejoice in you?
Psalms 85:7	Show us your loving kindness, YHWH. Grant us your salvation.
Psalms 85:8	I will hear what Elohim, YHWH, will speak, for YHWH will speak peace to YHWH’s people, YHWH’s saints; but let them not turn again to folly.
Psalms 85:9	Surely his salvation is near those who revere him, that glory may dwell in our land.
Psalms 85:10	Mercy and truth meet together. Righteousness and peace have kissed each other.
Psalms 85:11	Truth springs out of the earth. Righteousness has looked down from heavens.
Psalms 85:12	Yes, YHWH will give that which is good. Our land will yield its increase.
Psalms 85:13	Righteousness goes before him, And prepares the way for his steps.
Psalms 86:1	Hear, YHWH, and answer me, for I am poor and needy.
Psalms 86:2	Preserve my soul, for I am godly. You, my God, save your servant who trusts in you.
Psalms 86:3	Be merciful to me, YHWH, for I call to you all day long.
Psalms 86:4	Bring joy to the soul of your servant, for to you, YHWH, do I lift up my soul.
Psalms 86:5	For you, YHWH, are good, and ready to forgive; abundant in loving kindness to all those who call on you.
Psalms 86:6	Hear, YHWH, my prayer. Listen to the voice of my petitions.
Psalms 86:7	In the day of my trouble I will call on you, for you will answer me.
Psalms 86:8	There is no one like you among the gods, YHWH, nor any deeds like your deeds.
Psalms 86:9	All nations you have made will come and worship before you, YHWH. They shall glorify your name.
Psalms 86:10	For you are great, and do wondrous things. You are Elohim alone.
Psalms 86:11	Teach me your way, YHWH. I will walk in your truth. Make my heart undivided to revere your name.
Psalms 86:12	I will praise you, YHWH my God, with my whole heart. I will glorify your name forevermore.
Psalms 86:13	For your loving kindness is great toward me. You have delivered my soul from the lowest Sheol.
Psalms 86:14	Elohim, the proud have risen up against me. A company of violent men have sought after my soul, and they don't hold regard for you before them.
Psalms 86:15	But you, YHWH, are a merciful and gracious Elohim, slow to anger, and abundant in loving kindness and truth.
Psalms 86:16	Turn to me, and have mercy on me! Give your strength to your servant. Save the son of your handmaid.
Psalms 86:17	Show me a sign of your goodness, that those who hate me may see it, and be shamed, because you, YHWH, have helped me, and comforted me.
Psalms 87:1	His foundation is in the holy mountains.
Psalms 87:2	YHWH loves the gates of Tzion more than all the dwellings of Ya'akov.
Psalms 87:3	Glorious things are spoken about you, city of Elohim. Selah.
Psalms 87:4	"I will record Rahab and Bavel among those who acknowledge me. Behold, Philistia, Tzor, and also Ethiopia: ""This one was born there."""
Psalms 87:5	"Yes, of Tzion it will be said, ""This one and that one was born in her;"" the Most High will establish her."
Psalms 87:6	"YHWH will count, when YHWH writes up the peoples, ""This one was born there."" Selah."
Psalms 87:7	"Those who sing as well as those who dance say, ""All my springs are in you."""
Psalms 88:1	YHWH, the God of my salvation, I have cried day and night before you.
Psalms 88:2	Let my prayer enter into your presence. Turn your ear to my cry.
Psalms 88:3	For my soul is full of troubles. My life draws near to Sheol.
Psalms 88:4	I am counted among those who go down into the pit. I am like a person who has no help,
Psalms 88:5	set apart among the dead, like the slain who lie in the grave, whom you remember no more. They are cut off from your hand.
Psalms 88:6	You have laid me in the lowest pit, in the darkest depths.
Psalms 88:7	Your wrath lies heavily on me. You have afflicted me with all your waves. Selah.
Psalms 88:8	You have taken my friends from me. You have made me an abomination to them. I am confined, and I can't escape.
Psalms 88:9	My eyes are dim from grief. I have called on you daily, YHWH. I have spread out my hands to you.
Psalms 88:10	Do you show wonders to the dead? Do the dead rise up and praise you? Selah.
Psalms 88:11	Is your loving kindness declared in the grave? Or your faithfulness in Destruction?
Psalms 88:12	Are your wonders made known in the dark? Or your righteousness in the land of forgetfulness?
Psalms 88:13	But to you, YHWH, I have cried. In the morning, my prayer comes before you.
Psalms 88:14	YHWH, why do you reject my soul? Why do you hide your face from me?
Psalms 88:15	I am afflicted and ready to die from my youth up. While I suffer your terrors, I am distracted.
Psalms 88:16	Your fierce wrath has gone over me. Your terrors have cut me off.
Psalms 88:17	They came around me like water all day long. They completely engulfed me.
Psalms 88:18	You have put lover and friend far from me, and my friends into darkness.
Psalms 89:1	I will sing of the loving kindness of YHWH forever. With my mouth, I will make known your faithfulness to all generations.
Psalms 89:2	"I indeed declare, ""Love stands firm forever. You established the heavens. Your faithfulness is in them."""
Psalms 89:3	"""I have made a covenant with my chosen one, I have sworn to Dawid, my servant,"
